Sample	GeneID	Coverage	m6A_Site	ModFreq
HepG2	ENSG00000177971	237	75639417	0.1729957805907173
HepG2	ENSG00000118640	332	85581917	0.2710843373493976
HepG2	ENSG00000131238	384	40073036	0.140625
HepG2	ENSG00000197006	434	21655732	0.1912442396313364
HepG2	ENSG00000197006	434	21655521	0.10599078341013825
HepG2	ENSG00000197006	434	21617916	0.1152073732718894
HepG2	ENSG00000197006	434	21655797	0.03917050691244239
HepG2	ENSG00000179041	39	66430308	0.358974358974359
HepG2	ENSG00000179041	39	66430266	0.20512820512820512
HepG2	ENSG00000179041	39	66430390	0.3333333333333333
HepG2	ENSG00000179041	39	66430570	0.07692307692307693
HepG2	ENSG00000179041	39	66429910	0.1794871794871795
HepG2	ENSG00000179041	39	66430423	0.05128205128205128
HepG2	ENSG00000176046	131	28537562	0.10687022900763359
HepG2	ENSG00000115514	181	99333058	0.055248618784530384
HepG2	ENSG00000115514	181	99322107	0.11602209944751381
HepG2	ENSG00000078808	370	1217543	0.062162162162162166
HepG2	ENSG00000182199	207	57234388	0.06763285024154589
HepG2	ENSG00000179862	217	40861432	0.06912442396313365
HepG2	ENSG00000179862	217	40861314	0.17972350230414746
HepG2	ENSG00000179862	217	40861613	0.03686635944700461
HepG2	ENSG00000179862	217	40862037	0.041474654377880185
HepG2	ENSG00000148248	170	133363445	0.21764705882352942
HepG2	ENSG00000148248	170	133363633	0.047058823529411764
HepG2	ENSG00000148248	170	133362588	0.06470588235294118
HepG2	ENSG00000265354	223	46003474	0.10762331838565023
HepG2	ENSG00000265354	223	46003345	0.053811659192825115
HepG2	ENSG00000265354	223	46003240	0.03139013452914798
HepG2	ENSG00000068120	179	42566109	0.0670391061452514
HepG2	ENSG00000125901	353	3047862	0.1359773371104816
HepG2	ENSG00000099624	460	1244617	0.08043478260869565
HepG2	ENSG00000100097	348	37675695	0.05747126436781609
HepG2	ENSG00000102934	297	57256621	0.265993265993266
HepG2	ENSG00000102934	297	57256562	0.29292929292929293
HepG2	ENSG00000102934	297	57256801	0.45791245791245794
HepG2	ENSG00000171135	177	9893149	0.4293785310734463
HepG2	ENSG00000171135	177	9893337	0.1016949152542373
HepG2	ENSG00000171135	177	9893421	0.12994350282485875
HepG2	ENSG00000171135	177	9893706	0.062146892655367235
HepG2	ENSG00000171135	177	9893401	0.05649717514124294
HepG2	ENSG00000125166	201	58707344	0.19402985074626866
HepG2	ENSG00000075618	217	5605341	0.03686635944700461
HepG2	ENSG00000075618	217	5605638	0.10138248847926268
HepG2	ENSG00000198830	203	26475601	0.12315270935960591
HepG2	ENSG00000189143	182	73831878	0.38461538461538464
HepG2	ENSG00000189143	182	73832443	0.21978021978021978
HepG2	ENSG00000189143	182	73831940	0.12087912087912088
HepG2	ENSG00000189143	182	73831063	0.07692307692307693
HepG2	ENSG00000189143	182	73831947	0.17582417582417584
HepG2	ENSG00000189143	182	73832253	0.4010989010989011
HepG2	ENSG00000189143	182	73831958	0.1978021978021978
HepG2	ENSG00000189143	182	73832517	0.09340659340659341
HepG2	ENSG00000104823	261	38831491	0.0842911877394636
HepG2	ENSG00000171612	285	9580176	0.06666666666666667
HepG2	ENSG00000171612	285	9582635	0.14736842105263157
HepG2	ENSG00000171612	285	9580147	0.23859649122807017
HepG2	ENSG00000171612	285	9582405	0.24912280701754386
HepG2	ENSG00000171612	285	9582587	0.11929824561403508
HepG2	ENSG00000113328	172	163439414	0.06976744186046512
HepG2	ENSG00000125971	155	34540700	0.2129032258064516
HepG2	ENSG00000170043	308	7930652	0.03571428571428571
HepG2	ENSG00000172270	125	583239	0.312
HepG2	ENSG00000022277	242	56518569	0.2066115702479339
HepG2	ENSG00000126524	144	66988242	0.04861111111111111
HepG2	ENSG00000126524	144	66993347	0.0625
HepG2	ENSG00000116221	266	54216244	0.12030075187969924
HepG2	ENSG00000116221	266	54200405	0.10150375939849623
HepG2	ENSG00000085063	156	33709602	0.02564102564102564
HepG2	ENSG00000085063	156	33710200	0.057692307692307696
HepG2	ENSG00000178449	243	50120303	0.2345679012345679
HepG2	ENSG00000178449	243	50120271	0.07407407407407407
HepG2	ENSG00000142864	221	67413076	0.058823529411764705
HepG2	ENSG00000142864	221	67413105	0.11312217194570136
HepG2	ENSG00000120705	172	138506960	0.046511627906976744
HepG2	ENSG00000120705	172	138507691	0.06395348837209303
HepG2	ENSG00000120705	172	138508067	0.18604651162790697
HepG2	ENSG00000105329	155	41353420	0.04516129032258064
HepG2	ENSG00000105329	155	41352958	0.12903225806451613
HepG2	ENSG00000105329	155	41353552	0.05161290322580645
HepG2	ENSG00000105329	155	41353624	0.012903225806451613
HepG2	ENSG00000255112	28	11851881	0.10714285714285714
HepG2	ENSG00000255112	28	11852084	0.17857142857142858
HepG2	ENSG00000255112	28	11852574	0.14285714285714285
HepG2	ENSG00000255112	28	11851858	0.10714285714285714
HepG2	ENSG00000255112	28	11853057	0.03571428571428571
HepG2	ENSG00000255112	28	11853696	0.07142857142857142
HepG2	ENSG00000108826	288	50367961	0.0625
HepG2	ENSG00000108826	288	50368065	0.1527777777777778
HepG2	ENSG00000126749	262	6975907	0.1297709923664122
HepG2	ENSG00000117862	309	52020320	0.11326860841423948
HepG2	ENSG00000117862	309	52020730	0.06796116504854369
HepG2	ENSG00000117862	309	52020303	0.045307443365695796
HepG2	ENSG00000106615	121	151467098	0.04132231404958678
HepG2	ENSG00000159111	318	47824212	0.1792452830188679
HepG2	ENSG00000159111	318	47824137	0.02830188679245283
HepG2	ENSG00000235552	340	6462250	0.04411764705882353
HepG2	ENSG00000186834	52	45149091	0.36538461538461536
HepG2	ENSG00000186834	52	45150304	0.07692307692307693
HepG2	ENSG00000186834	52	45150358	0.25
HepG2	ENSG00000186834	52	45148844	0.019230769230769232
HepG2	ENSG00000186834	52	45148729	0.057692307692307696
HepG2	ENSG00000186834	52	45149987	0.1346153846153846
HepG2	ENSG00000186834	52	45149081	0.019230769230769232
HepG2	ENSG00000186834	52	45149179	0.17307692307692307
HepG2	ENSG00000186834	52	45149039	0.15384615384615385
HepG2	ENSG00000186834	52	45150271	0.09615384615384616
HepG2	ENSG00000186834	52	45149147	0.019230769230769232
HepG2	ENSG00000128463	213	34229945	0.07981220657276995
HepG2	ENSG00000128463	213	34229907	0.023474178403755867
HepG2	ENSG00000122034	203	27435622	0.10344827586206896
HepG2	ENSG00000084090	213	96186842	0.25821596244131456
HepG2	ENSG00000084090	213	96208484	0.06572769953051644
HepG2	ENSG00000084090	213	96186654	0.03755868544600939
HepG2	ENSG00000124767	226	38677213	0.28761061946902655
HepG2	ENSG00000117899	210	80979409	0.2761904761904762
HepG2	ENSG00000117899	210	80979008	0.2
HepG2	ENSG00000117899	210	80978833	0.10952380952380952
HepG2	ENSG00000135446	244	57748473	0.05327868852459016
HepG2	ENSG00000101367	271	32848817	0.31365313653136534
HepG2	ENSG00000101367	271	32849743	0.04059040590405904
HepG2	ENSG00000101367	271	32849070	0.09225092250922509
HepG2	ENSG00000179632	199	144106572	0.03015075376884422
HepG2	ENSG00000179632	199	144107322	0.06030150753768844
HepG2	ENSG00000198668	83	90405432	0.13253012048192772
HepG2	ENSG00000198668	83	90404972	0.12048192771084337
HepG2	ENSG00000198668	83	90405496	0.04819277108433735
HepG2	ENSG00000126698	219	28201188	0.2648401826484018
HepG2	ENSG00000154582	88	73946437	0.06818181818181818
HepG2	ENSG00000128245	237	31956970	0.2489451476793249
HepG2	ENSG00000128245	237	31956677	0.189873417721519
HepG2	ENSG00000128245	237	31956704	0.31223628691983124
HepG2	ENSG00000118579	84	17623869	0.19047619047619047
HepG2	ENSG00000074071	292	1772174	0.11301369863013698
HepG2	ENSG00000163162	158	101277093	0.11392405063291139
HepG2	ENSG00000163162	158	101277068	0.0949367088607595
HepG2	ENSG00000163162	158	101277186	0.17721518987341772
HepG2	ENSG00000256537	88	11171939	0.20454545454545456
HepG2	ENSG00000256537	88	11172151	0.03409090909090909
HepG2	ENSG00000113739	102	173317724	0.14705882352941177
HepG2	ENSG00000113739	102	173317907	0.16666666666666666
HepG2	ENSG00000113739	102	173317731	0.23529411764705882
HepG2	ENSG00000113739	102	173317789	0.0784313725490196
HepG2	ENSG00000113739	102	173317996	0.0392156862745098
HepG2	ENSG00000113739	102	173323234	0.029411764705882353
HepG2	ENSG00000242372	390	35279082	0.12564102564102564
HepG2	ENSG00000242372	390	35279158	0.05641025641025641
HepG2	ENSG00000229344	153	633101	0.058823529411764705
HepG2	ENSG00000172965	139	111429452	0.10071942446043165
HepG2	ENSG00000113384	103	32126411	0.019417475728155338
HepG2	ENSG00000127022	131	179728839	0.08396946564885496
HepG2	ENSG00000241360	170	37665867	0.25882352941176473
HepG2	ENSG00000259494	254	88459556	0.31496062992125984
HepG2	ENSG00000259494	254	88459728	0.027559055118110236
HepG2	ENSG00000181788	86	150742324	0.08139534883720931
HepG2	ENSG00000171130	125	149879662	0.392
HepG2	ENSG00000171130	125	149880444	0.12
HepG2	ENSG00000171552	273	31722116	0.2087912087912088
HepG2	ENSG00000171552	273	31722098	0.336996336996337
HepG2	ENSG00000171552	273	31722246	0.1391941391941392
HepG2	ENSG00000171552	273	31722253	0.15384615384615385
HepG2	ENSG00000185651	122	21621665	0.13934426229508196
HepG2	ENSG00000185651	122	21621744	0.26229508196721313
HepG2	ENSG00000116685	160	11925666	0.1375
HepG2	ENSG00000116685	160	11922763	0.11875
HepG2	ENSG00000116685	160	11926202	0.05
HepG2	ENSG00000116685	160	11925300	0.10625
HepG2	ENSG00000116685	160	11922826	0.0875
HepG2	ENSG00000116685	160	11925876	0.05
HepG2	ENSG00000113575	176	134197487	0.21022727272727273
HepG2	ENSG00000113575	176	134197647	0.2215909090909091
HepG2	ENSG00000183617	285	3767457	0.20350877192982456
HepG2	ENSG00000109519	101	7060155	0.2376237623762376
HepG2	ENSG00000109519	101	7060139	0.0594059405940594
HepG2	ENSG00000116096	235	72891521	0.22127659574468084
HepG2	ENSG00000103018	106	69463627	0.0660377358490566
HepG2	ENSG00000103018	106	69462573	0.10377358490566038
HepG2	ENSG00000153037	220	112867793	0.1409090909090909
HepG2	ENSG00000153037	220	112867800	0.3409090909090909
HepG2	ENSG00000153037	220	112867589	0.05
HepG2	ENSG00000166295	190	72233169	0.24736842105263157
HepG2	ENSG00000105185	120	32587275	0.06666666666666667
HepG2	ENSG00000171159	217	128163638	0.07373271889400922
HepG2	ENSG00000145050	247	51389291	0.11740890688259109
HepG2	ENSG00000070669	87	97852206	0.05747126436781609
HepG2	ENSG00000137038	219	7798440	0.0776255707762557
HepG2	ENSG00000137038	219	7798469	0.045662100456621
HepG2	ENSG00000137038	219	7798487	0.0502283105022831
HepG2	ENSG00000172354	117	100678776	0.08547008547008547
HepG2	ENSG00000125652	270	6375023	0.05555555555555555
HepG2	ENSG00000131462	203	42615158	0.33497536945812806
HepG2	ENSG00000131462	203	42615128	0.034482758620689655
HepG2	ENSG00000131462	203	42615058	0.04433497536945813
HepG2	ENSG00000055950	262	100986698	0.3053435114503817
HepG2	ENSG00000099804	220	541856	0.07272727272727272
HepG2	ENSG00000100934	53	39091585	0.07547169811320754
HepG2	ENSG00000062485	196	56273100	0.16326530612244897
HepG2	ENSG00000141101	267	69742165	0.20973782771535582
HepG2	ENSG00000178988	123	6707994	0.056910569105691054
HepG2	ENSG00000178988	123	6708202	0.34146341463414637
HepG2	ENSG00000178988	123	6708629	0.16260162601626016
HepG2	ENSG00000178988	123	6709448	0.11382113821138211
HepG2	ENSG00000248527	9	633953	0.1111111111111111
HepG2	ENSG00000101361	433	2656437	0.06235565819861432
HepG2	ENSG00000101361	433	2658306	0.08775981524249422
HepG2	ENSG00000069345	88	46957056	0.14772727272727273
HepG2	ENSG00000069345	88	46956926	0.03409090909090909
HepG2	ENSG00000131475	111	42779172	0.06306306306306306
HepG2	ENSG00000131475	111	42779182	0.14414414414414414
HepG2	ENSG00000131475	111	42779150	0.08108108108108109
HepG2	ENSG00000186187	62	74999408	0.06451612903225806
HepG2	ENSG00000186187	62	74999423	0.0967741935483871
HepG2	ENSG00000119986	174	97677797	0.29310344827586204
HepG2	ENSG00000119986	174	97677687	0.08620689655172414
HepG2	ENSG00000119986	174	97677722	0.040229885057471264
HepG2	ENSG00000119986	174	97677799	0.06321839080459771
HepG2	ENSG00000112208	41	57184080	0.2926829268292683
HepG2	ENSG00000168268	184	52534860	0.010869565217391304
HepG2	ENSG00000166847	78	23669560	0.34615384615384615
HepG2	ENSG00000166847	78	23669315	0.1282051282051282
HepG2	ENSG00000166847	78	23667196	0.15384615384615385
HepG2	ENSG00000166847	78	23669224	0.0641025641025641
HepG2	ENSG00000166847	78	23667478	0.01282051282051282
HepG2	ENSG00000103381	94	12663662	0.0425531914893617
HepG2	ENSG00000103381	94	12704906	0.09574468085106383
HepG2	ENSG00000103381	94	12663937	0.13829787234042554
HepG2	ENSG00000166123	152	46929538	0.08552631578947369
HepG2	ENSG00000166123	152	46930842	0.07894736842105263
HepG2	ENSG00000178719	285	143993142	0.03859649122807018
HepG2	ENSG00000180767	183	126543235	0.3005464480874317
HepG2	ENSG00000180767	183	126542860	0.09289617486338798
HepG2	ENSG00000180767	183	126542529	0.2786885245901639
HepG2	ENSG00000180767	183	126542662	0.15300546448087432
HepG2	ENSG00000166619	229	37517524	0.2794759825327511
HepG2	ENSG00000166619	229	37517494	0.19213973799126638
HepG2	ENSG00000166619	229	37517664	0.2314410480349345
HepG2	ENSG00000166619	229	37517753	0.1703056768558952
HepG2	ENSG00000166619	229	37517836	0.08733624454148471
HepG2	ENSG00000113583	225	133956268	0.11555555555555555
HepG2	ENSG00000113583	225	133959694	0.06666666666666667
HepG2	ENSG00000113583	225	133960009	0.04
HepG2	ENSG00000113583	225	133959705	0.08
HepG2	ENSG00000117519	173	94897113	0.028901734104046242
HepG2	ENSG00000139269	62	57456992	0.1774193548387097
HepG2	ENSG00000139269	62	57457019	0.22580645161290322
HepG2	ENSG00000139269	62	57456583	0.20967741935483872
HepG2	ENSG00000139269	62	57456856	0.08064516129032258
HepG2	ENSG00000139269	62	57456424	0.25806451612903225
HepG2	ENSG00000174574	182	39004752	0.03296703296703297
HepG2	ENSG00000174574	182	39004607	0.09340659340659341
HepG2	ENSG00000166582	228	16349106	0.05263157894736842
HepG2	ENSG00000166582	228	16349162	0.04824561403508772
HepG2	ENSG00000165443	131	59245269	0.2900763358778626
HepG2	ENSG00000103811	98	78921822	0.2653061224489796
HepG2	ENSG00000103811	98	78921893	0.10204081632653061
HepG2	ENSG00000166797	143	64072859	0.09090909090909091
HepG2	ENSG00000157020	147	10301219	0.09523809523809523
HepG2	ENSG00000178896	234	144080597	0.10683760683760683
HepG2	ENSG00000178896	234	144080327	0.18376068376068377
HepG2	ENSG00000064601	282	45898772	0.16312056737588654
HepG2	ENSG00000064601	282	45898560	0.1099290780141844
HepG2	ENSG00000006210	108	57384893	0.12962962962962962
HepG2	ENSG00000006210	108	57383877	0.027777777777777776
HepG2	ENSG00000006210	108	57382668	0.25
HepG2	ENSG00000128283	203	37568496	0.11822660098522167
HepG2	ENSG00000128283	203	37569050	0.08374384236453201
HepG2	ENSG00000128283	203	37568314	0.08866995073891626
HepG2	ENSG00000128283	203	37566323	0.1724137931034483
HepG2	ENSG00000128283	203	37568240	0.04926108374384237
HepG2	ENSG00000128283	203	37568114	0.07881773399014778
HepG2	ENSG00000128283	203	37566480	0.054187192118226604
HepG2	ENSG00000179403	259	1439249	0.07722007722007722
HepG2	ENSG00000179403	259	1440081	0.15444015444015444
HepG2	ENSG00000179403	259	1439907	0.04247104247104247
HepG2	ENSG00000179403	259	1439282	0.023166023166023165
HepG2	ENSG00000247596	142	52229004	0.15492957746478872
HepG2	ENSG00000172053	200	49098083	0.07
HepG2	ENSG00000104695	148	30785972	0.033783783783783786
HepG2	ENSG00000104695	148	30786049	0.07432432432432433
HepG2	ENSG00000104695	148	30786093	0.0472972972972973
HepG2	ENSG00000142684	185	26170769	0.21621621621621623
HepG2	ENSG00000196975	193	69825652	0.04145077720207254
HepG2	ENSG00000133872	272	30070043	0.03676470588235294
HepG2	ENSG00000133872	272	30063422	0.03676470588235294
HepG2	ENSG00000167196	127	75932721	0.2283464566929134
HepG2	ENSG00000164054	146	48468435	0.0821917808219178
HepG2	ENSG00000198736	250	1938934	0.372
HepG2	ENSG00000198736	250	1938759	0.3
HepG2	ENSG00000198736	250	1938727	0.144
HepG2	ENSG00000108829	110	50381554	0.20909090909090908
HepG2	ENSG00000108829	110	50382838	0.18181818181818182
HepG2	ENSG00000108829	110	50382919	0.37272727272727274
HepG2	ENSG00000108829	110	50381591	0.18181818181818182
HepG2	ENSG00000173786	162	41968534	0.4691358024691358
HepG2	ENSG00000173786	162	41968615	0.25308641975308643
HepG2	ENSG00000173786	162	41974756	0.09876543209876543
HepG2	ENSG00000165060	139	69072725	0.20863309352517986
HepG2	ENSG00000165060	139	69072783	0.28776978417266186
HepG2	ENSG00000090339	168	10286037	0.18452380952380953
HepG2	ENSG00000090339	168	10285610	0.041666666666666664
HepG2	ENSG00000090339	168	10285249	0.11904761904761904
HepG2	ENSG00000090339	168	10285967	0.38095238095238093
HepG2	ENSG00000090339	168	10285529	0.07142857142857142
HepG2	ENSG00000124659	129	42745169	0.24806201550387597
HepG2	ENSG00000124659	129	42745226	0.10852713178294573
HepG2	ENSG00000124659	129	42745037	0.35658914728682173
HepG2	ENSG00000124659	129	42745574	0.09302325581395349
HepG2	ENSG00000124659	129	42745331	0.17829457364341086
HepG2	ENSG00000124659	129	42744984	0.06976744186046512
HepG2	ENSG00000124659	129	42745423	0.10077519379844961
HepG2	ENSG00000058262	150	128070169	0.35333333333333333
HepG2	ENSG00000058262	150	128069752	0.32666666666666666
HepG2	ENSG00000058262	150	128070623	0.18
HepG2	ENSG00000058262	150	128070117	0.08
HepG2	ENSG00000058262	150	128071181	0.08
HepG2	ENSG00000182180	153	73250939	0.10457516339869281
HepG2	ENSG00000112977	158	10680226	0.14556962025316456
HepG2	ENSG00000113811	120	53885441	0.14166666666666666
HepG2	ENSG00000113811	120	53885265	0.041666666666666664
HepG2	ENSG00000160862	212	99971867	0.04716981132075472
HepG2	ENSG00000160862	212	99967182	0.14622641509433962
HepG2	ENSG00000160862	212	99968340	0.22641509433962265
HepG2	ENSG00000160862	212	99966818	0.1179245283018868
HepG2	ENSG00000242485	197	1402080	0.27411167512690354
HepG2	ENSG00000120675	161	43107286	0.07453416149068323
HepG2	ENSG00000104886	209	2233661	0.215311004784689
HepG2	ENSG00000070761	145	58113880	0.06896551724137931
HepG2	ENSG00000213593	155	57740677	0.13548387096774195
HepG2	ENSG00000213593	155	57740895	0.3032258064516129
HepG2	ENSG00000179761	150	29054658	0.10666666666666667
HepG2	ENSG00000134970	68	115616050	0.1323529411764706
HepG2	ENSG00000134970	68	115620560	0.07352941176470588
HepG2	ENSG00000134970	68	115613748	0.14705882352941177
HepG2	ENSG00000134970	68	115616388	0.16176470588235295
HepG2	ENSG00000134970	68	115614840	0.07352941176470588
HepG2	ENSG00000147955	116	34635720	0.11206896551724138
HepG2	ENSG00000147955	116	34635541	0.034482758620689655
HepG2	ENSG00000146109	203	26598454	0.26108374384236455
HepG2	ENSG00000146109	203	26598638	0.03940886699507389
HepG2	ENSG00000113924	115	120628378	0.08695652173913043
HepG2	ENSG00000211445	234	151028172	0.19230769230769232
HepG2	ENSG00000006007	69	19503568	0.2608695652173913
HepG2	ENSG00000006007	69	19504968	0.057971014492753624
HepG2	ENSG00000157593	187	44255553	0.09090909090909091
HepG2	ENSG00000132824	65	44500306	0.2
HepG2	ENSG00000132824	65	44503850	0.1076923076923077
HepG2	ENSG00000134684	127	32775866	0.23622047244094488
HepG2	ENSG00000134684	127	32775586	0.05511811023622047
HepG2	ENSG00000104549	130	124999262	0.23076923076923078
HepG2	ENSG00000104549	130	124999277	0.15384615384615385
HepG2	ENSG00000104549	130	124999410	0.4153846153846154
HepG2	ENSG00000104549	130	124999459	0.27692307692307694
